epoch,train_loss,val_recall@10,val_recall@20,val_hit_rate@10,val_hit_rate@20,val_ndcg@10,val_ndcg@20
19,0.1456783935921369,0.06794829300135859,0.11402055020062861,0.06794829300135859,0.11402055020062861,0.03493845713456656,0.046439822027283785
20,0.14264138987006011,0.06662247264754666,0.11203181967361502,0.06662247264754666,0.11203181967361502,0.034103596742293636,0.04545374389121696
21,0.13916006890547436,0.07010275106982043,0.11534637064087419,0.07010275106982043,0.11534637064087419,0.035891586542993854,0.047132593437900876
22,0.1361957157888187,0.06877693071847804,0.11783228379964117,0.06877693071847804,0.11783228379964117,0.034933969064840704,0.04719494949108842
23,0.13273883804258185,0.07076566124425687,0.1216440172159083,0.07076566124425687,0.1216440172159083,0.035846592993023264,0.04854054253870658
24,0.13060856247966937,0.07258866422858742,0.12412993046357848,0.07258866422858742,0.12412993046357848,0.036815557326352236,0.04970731902935468
25,0.12755313446809266,0.07358302949332898,0.1261186608127857,0.07358302949332898,0.1261186608127857,0.03736643567076277,0.05051256875412765
26,0.12487880180896481,0.07441166721044845,0.1257872057249501,0.07441166721044845,0.1257872057249501,0.03765635425085989,0.05050861960685052
27,0.12344736660537928,0.07358302949085946,0.12661584353344227,0.07358302949085946,0.12661584353344227,0.03717940961179608,0.050563779606165614
28,0.12088948974295094,0.07490884983973231,0.12893602914829147,0.07490884983973231,0.12893602914829147,0.03767274349759974,0.05120448486241711
29,0.11895489531874592,0.07590321510200435,0.12744448134193445,0.07590321510200435,0.12744448134193445,0.038328319553373506,0.051257151204019656
30,0.11645246295464787,0.0772290354545815,0.12810739151760564,0.0772290354545815,0.12810739151760564,0.038620102419624436,0.0514197487076624
31,0.11473028401838628,0.07772621808510013,0.12893602914582195,0.07772621808510013,0.12893602914582195,0.038744358346483584,0.05159688982489016
32,0.11320637976020032,0.07623467018983994,0.12993039440932874,0.07623467018983994,0.12993039440932874,0.038070497008267125,0.051603169234473854
33,0.11137487693176805,0.075737487555617,0.131587669757134,0.075737487555617,0.131587669757134,0.03747363784034046,0.05149240321598584
34,0.10979402571279978,0.07557176001416874,0.13175339739242453,0.07557176001416874,0.13175339739242453,0.03782181538960022,0.0519390506043235
35,0.10857084979017906,0.07855485580468913,0.13357640037552032,0.07855485580468913,0.13357640037552032,0.038895433918654146,0.052622202635651046
36,0.1066470606507512,0.07905203843767729,0.13506794826831098,0.07905203843767729,0.13506794826831098,0.03868995402915849,0.052659036171211086
37,0.10537032983936424,0.07838912826077132,0.13374212792190765,0.07838912826077132,0.13374212792190765,0.03890052494581543,0.05280116457031545
38,0.10402147733795036,0.08054358633170272,0.1329134901084764,0.08054358633170272,0.1329134901084764,0.03961402178675005,0.052691311130647754
39,0.10338600892503615,0.07888631089252472,0.13341067283160252,0.07888631089252472,0.13341067283160252,0.03900636756656223,0.05267776455884546
40,0.1006556271836087,0.08004640369747978,0.1347364932743176,0.08004640369747978,0.1347364932743176,0.03896907674760505,0.052608269015200534
41,0.09994662867830312,0.07988067615603152,0.1365594962574134,0.07988067615603152,0.1365594962574134,0.038761108867357334,0.05292488365407254
42,0.09888402431361511,0.08070931387562051,0.13788531652232217,0.08070931387562051,0.13788531652232217,0.038958425864819304,0.05329121299579438
43,0.09801770716858181,0.08087504142077308,0.13738813397700242,0.08087504142077308,0.13738813397700242,0.03929707927726281,0.05346578060790407
44,0.09698517099370521,0.08054358633293748,0.13821677151878503,0.08054358633293748,0.13821677151878503,0.03959446911905967,0.05402576557756023
45,0.09562420330770706,0.08087504141953832,0.14020550222360498,0.08087504141953832,0.14020550222360498,0.04008286867203067,0.054884736728383725
46,0.09486179306349955,0.07921776598036033,0.1411998673982086,0.07921776598036033,0.1411998673982086,0.03898043522563722,0.05448861398299206
47,0.0943556465056927,0.07855485580468913,0.14252568774708146,0.07855485580468913,0.14252568774708146,0.03842572773657653,0.05442990300411968
48,0.09323488946125494,0.08004640369994932,0.1405369572225374,0.08004640369994932,0.1405369572225374,0.03899144281886017,0.0541817489116248
49,0.09215426603997776,0.08087504141706878,0.14252568774708146,0.08087504141706878,0.14252568774708146,0.03952398782495359,0.05498892551286157
50,0.09111746750645822,0.0802121311524944,0.142525687749551,0.0802121311524944,0.142525687749551,0.03930775690200236,0.0549333253242557
